index,uri,danceability,acousticness,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,mood_string
1038,spotify:track:2XU0oxnq2qxCpomAAuJY8K,0.824,0.692,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513,3,happy
1039,spotify:track:4E22gi143WOvqVP1sl0d5I,0.584,0.68,0.567,0,4,0.155,-5.363,1,0.0303,153.831,4,0.545,3,happy
1040,spotify:track:6F5c58TMEs1byxUstkzVeM,0.554,0.00487,0.772,6.60E-06,7,0.354,-4.821,0,0.0418,179.984,4,0.455,3,happy
1041,spotify:track:3rcIETyqsnaFShhWCtywaA,0.796,0.0119,0.81,0.000136,3,0.125,-3.973,0,0.0347,120.005,4,0.686,3,happy
1042,spotify:track:66S14BkJDxgkYxLl5DCqOz,0.851,0.151,0.551,0,4,0.0827,-5.177,1,0.0396,131.922,4,0.807,3,happy
1043,spotify:track:5Jnzcy0bV121tAFhbjFMOr,0.711,0.291,0.634,1.77E-05,10,0.143,-7.584,1,0.0447,74.11,4,0.521,3,happy
1044,spotify:track:1CKIgidUyOu2MjDwcd4xVd,0.637,0.74,0.659,0,3,0.227,-6.964,1,0.0409,102.029,4,0.545,3,happy
1045,spotify:track:2sdZRRy6DSHMkNBQJ4AXco,0.609,0.0148,0.878,0,1,0.327,-7.445,1,0.0432,128.033,4,0.702,3,happy
1046,spotify:track:7AqISujIaWcY3h5zrOqt5v,0.696,0.134,0.875,0,0,0.159,-3.682,1,0.0649,127.39,4,0.772,3,happy
1047,spotify:track:023OVLNzXhX0j7CxswUt6D,0.78,0.141,0.68,1.20E-05,4,0.138,-6.081,1,0.0305,118.026,4,0.594,3,happy
1048,spotify:track:4r1CoAATVuxag55Ct3Y1aX,0.627,0.0288,0.858,0,7,0.199,-3.116,1,0.0394,100.074,4,0.399,3,happy
1049,spotify:track:1huwecVUu6sWgU7o7GHPHQ,0.647,0.219,0.822,0,5,0.0908,-4.662,0,0.183,160.019,4,0.962,3,happy
1050,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.581,0.0295,0.963,0,11,0.139,-4.087,1,0.0981,129.992,4,0.788,3,happy
1051,spotify:track:0HN7GmOAt504PMZz0q3NyM,0.685,0.0078,0.79,1.71E-05,8,0.0668,-6.148,1,0.0285,110.98,4,0.953,3,happy
1052,spotify:track:2F7kwwyeuERqEhm1GKpvtv,0.678,0.000945,0.759,0,4,0.083,-2.788,1,0.0695,124.966,4,0.836,3,happy
1053,spotify:track:7iMyX6FTRrY4fO8dHQhAUs,0.618,0.00863,0.752,0.000175,0,0.127,-4.828,1,0.0302,115.957,4,0.679,3,happy
1054,spotify:track:3iAvTn62s7rvE6hm6fFodt,0.701,0.00331,0.864,0,3,0.0421,-4.351,1,0.0631,106.032,4,0.811,3,happy
1055,spotify:track:6CT8Glf6AdbPHkoy0LW3fS,0.529,0.00681,0.906,7.34E-05,5,0.318,-3.515,1,0.0695,165.888,4,0.474,3,happy
1056,spotify:track:4SZM5Rj0bWylIUvkuFswiy,0.791,0.356,0.878,0,0,0.133,-4.402,1,0.0489,103.993,4,0.839,3,happy
1057,spotify:track:17vvsRxWjU6iK2KFPANn6h,0.657,0.0415,0.867,0,5,0.084,-4.67,0,0.0763,81.322,4,0.862,3,happy
1058,spotify:track:3bXevSr9VqT40PbUbY9jrL,0.687,0.0138,0.83,0.000182,1,0.049,-3.102,1,0.032,128.082,4,0.77,3,happy
1059,spotify:track:21qxdJdqUEotxfRLAzN3LU,0.702,0.19,0.914,0,2,0.116,-6.641,1,0.041,126.015,4,0.729,3,happy
1060,spotify:track:22k97IzqwfJvz1Fk0C5nW1,0.732,0.0753,0.9,3.68E-05,0,0.128,-4.957,1,0.0626,106.998,4,0.694,3,happy
1061,spotify:track:2M0627dznvRUfgc6jp7cst,0.62,0.0168,0.698,0,6,0.153,-4.38,1,0.0449,90.059,4,0.617,3,happy
1062,spotify:track:6L3fLOV2fnEY1BWSaut9tk,0.83,0.0174,0.623,0,0,0.305,-5.221,0,0.0554,106.12,4,0.908,3,happy
1063,spotify:track:7FC9Lng8iXU081lbigu8m8,0.49,0.0137,0.798,0,6,0.0627,-3.66,1,0.0489,149.109,4,0.479,3,happy
1064,spotify:track:0zAAGOZZcnZxdZGAaSAj8k,0.596,0.0443,0.769,0,0,0.527,-6.185,1,0.0412,108.078,4,0.348,3,happy
1065,spotify:track:3Qf0ZzB8rrAqbYDxtYLrxp,0.735,0.102,0.739,0.000596,1,0.121,-7.851,0,0.0476,120.971,4,0.651,3,happy
1066,spotify:track:4vqoRCLuNYACHsvZieX0fR,0.625,0.0457,0.936,0,2,0.0402,-3.014,1,0.0929,144.01,4,0.804,3,happy
1067,spotify:track:09h95OxqZUvAtQ8T3tcEuK,0.803,0.0196,0.531,0,7,0.11,-6.718,1,0.0934,119.983,4,0.474,3,happy
1068,spotify:track:7x5xYW5W42OGPAdHUyyguy,0.509,0.304,0.671,0,1,0.0452,-5.709,1,0.0678,118.413,5,0.55,3,happy
1069,spotify:track:14ZZR92YmYIIVhOi6h0MOg,0.691,0.103,0.524,0,1,0.0677,-7.754,0,0.307,175.801,4,0.925,3,happy
1070,spotify:track:0wsXdby1T3PWLauIkGUZzg,0.673,0.0248,0.842,0,1,0.294,-4.666,1,0.039,121.986,4,0.509,3,happy
1071,spotify:track:4nI8e3fy1hHvhCvJURv5JI,0.746,0.15,0.848,2.18E-06,2,0.37,-4.638,1,0.0331,138.047,4,0.756,3,happy
1072,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,0.784,0.3,0.893,1.57E-05,7,0.272,-5.153,0,0.0923,118.738,4,0.819,3,happy
1073,spotify:track:70Znjq5VPKFrwlB7O26SWT,0.589,0.271,0.46,4.95E-05,9,0.224,-14.54,0,0.0511,148.172,4,0.705,3,happy
1074,spotify:track:717z018DWodjJnW6DE7t4z,0.685,0.468,0.698,0,2,0.0237,-7.478,1,0.0432,138.061,4,0.574,3,happy
1075,spotify:track:7morefEOSBqzCGzizseWIp,0.702,0.198,0.897,0.00123,5,0.694,-6.577,0,0.069,136.295,4,0.651,3,happy
1076,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,0.701,0.0755,0.944,0,4,0.601,-2.986,1,0.0455,128.993,4,0.792,3,happy
1077,spotify:track:5RsUlxLto4NZbhJpqJbHfN,0.727,0.165,0.834,0,2,0.105,-5.851,1,0.0496,131.7,4,0.816,3,happy
1078,spotify:track:3NlLmKBJozwoi0k03Feb1N,0.747,0.202,0.692,3.39E-05,1,0.0698,-8.956,0,0.0474,118.698,4,0.904,3,happy
1079,spotify:track:74jZhGv0fdLaf9q8AZZ15k,0.664,0.139,0.547,1.79E-06,9,0.239,-11.594,1,0.0281,132.943,4,0.964,3,happy
1080,spotify:track:4Yp8lnGcIde2SWAqrMM3v9,0.699,0.419,0.655,0,7,0.449,-5.179,1,0.0412,128.644,4,0.919,3,happy
1081,spotify:track:6hgceUU34z36Dj9aoOkX9N,0.37,0.0344,0.735,0,9,0.406,-5.695,1,0.098,163.213,4,0.808,3,happy
1082,spotify:track:5Ro6MdZGgce4PEuaFCJYPq,0.559,0.415,0.614,0,4,0.139,-11.547,0,0.0768,124.907,4,0.662,3,happy
1083,spotify:track:1ZUKSCTqNX5mfkns4jHXyb,0.586,0.0601,0.725,0.000222,1,0.114,-9.163,1,0.0342,127.136,4,0.96,3,happy
1084,spotify:track:5LzCfzSK1MS46s0KAF4gM2,0.452,0.0226,0.894,4.81E-06,6,0.112,-5.172,1,0.0367,140.02,4,0.501,3,happy
1085,spotify:track:3nmRSlzR7xtAo95GjfIahZ,0.356,0.797,0.229,0,8,0.112,-11.985,1,0.0328,204.074,3,0.431,3,happy
1086,spotify:track:2v5VIWMjZxeiG52KckiXxS,0.394,0.573,0.623,0,9,0.0937,-5.029,1,0.0384,115.003,4,0.316,3,happy
1087,spotify:track:3gyEt1vswIEbpQqBs18Lha,0.58,0.792,0.159,1.26E-06,7,0.108,-22.087,1,0.0569,151.419,4,0.424,3,happy
1088,spotify:track:7MAibcTli4IisCtbHKrGMh,0.586,0.182,0.616,0,5,0.0927,-7.964,1,0.0324,148.088,4,0.719,3,happy
1089,spotify:track:7rdnB5DAyPbaj51TCQRcqW,0.63,0.545,0.456,0,8,0.114,-8.285,1,0.0317,137.915,3,0.166,3,happy
1090,spotify:track:5HsydJbQNOY3o0Rb2UEKqQ,0.872,0.371,0.501,0,9,0.0939,-8.909,1,0.0468,119.964,4,0.848,3,happy
1091,spotify:track:4ja2gzrNh9VNigzoXfmbwD,0.676,0.617,0.525,0,9,0.356,-5.88,1,0.028,112.011,4,0.421,3,happy
1092,spotify:track:47Bg6IrMed1GPbxRgwH2aC,0.575,0.395,0.714,0,6,0.115,-5.247,1,0.0596,144.982,4,0.32,3,happy
1093,spotify:track:7dyi7AorhfCTJvGFjXwpyU,0.642,0.162,0.702,0,1,0.289,-4.342,1,0.0551,121.971,4,0.693,3,happy
1094,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,0.584,0.55,0.367,1.38E-05,6,0.0818,-9.638,0,0.0328,120.175,4,0.588,3,happy
1095,spotify:track:1Ehdm1PDlKrdfyBsjwEvd1,0.379,0.806,0.343,0,10,0.0991,-12.993,1,0.0385,184.301,4,0.694,3,happy
1096,spotify:track:1o0nAjgZwMDK9TI4TTUSNn,0.8,0.00521,0.599,0.00547,0,0.0587,-7.357,1,0.0344,128.381,4,0.908,3,happy
1097,spotify:track:4DQ1VuWATAvpueRqTTqFQp,0.595,0.0492,0.696,0,4,0.12,-4.551,1,0.0311,131.561,4,0.725,3,happy
1098,spotify:track:0SzvmWfOhoxZVGrmvb56YL,0.462,0.215,0.595,0,2,0.184,-9.363,1,0.0347,113.719,4,0.64,3,happy
1099,spotify:track:7G2jAmiYUDZKyk7npVrgX8,0.67,0.863,0.24,0,2,0.231,-12.158,0,0.0697,130.205,4,0.578,3,happy
1100,spotify:track:1vPk6ZTflnvm8LgtXzPDrT,0.641,0.571,0.665,0.00107,7,0.159,-7.839,1,0.0263,138.017,4,0.677,3,happy
1101,spotify:track:2EnzSQ4CcxxpBrTGvS85Wz,0.572,0.245,0.763,0,5,0.0552,-7.474,1,0.053,88.133,4,0.653,3,happy
1102,spotify:track:1oOnOS4xNZOMpCT0lKTNo2,0.578,0.802,0.434,0.00102,5,0.277,-10.865,1,0.0471,106.364,4,0.75,3,happy
1103,spotify:track:745H5CctFr12Mo7cqa1BMH,0.572,0.635,0.418,0,0,0.0961,-10.738,1,0.0349,104.566,4,0.694,3,happy
1104,spotify:track:3rv9CRv3T4sz3u4JMooWY4,0.504,0.751,0.545,6.20E-06,6,0.249,-5.285,0,0.0274,113.881,4,0.425,3,happy
1105,spotify:track:52VIdyKqp1pJRSyUQaxKUA,0.365,0.735,0.338,0,2,0.104,-13.406,1,0.0322,79.241,4,0.446,3,happy
1106,spotify:track:02JIdsrod3BYucThfUFDUX,0.439,0.839,0.303,0,3,0.071,-10.839,1,0.0422,139.475,3,0.268,3,happy
1107,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.825,0.581,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931,3,happy
1108,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.609,0.835,0.378,0,4,0.28,-9.828,1,0.438,100.418,4,0.515,3,happy
1109,spotify:track:0afhq8XCExXpqazXczTSve,0.624,0.0735,0.876,0,9,0.327,-3.374,1,0.1,99.943,4,0.781,3,happy
1110,spotify:track:1ExfPZEiahqhLyajhybFeS,0.794,0.3,0.711,0,8,0.0955,-5.124,0,0.0699,174.915,4,0.955,3,happy
1111,spotify:track:4umIPjkehX1r7uhmGvXiSV,0.806,0.3,0.546,0,9,0.102,-6.637,1,0.0575,147.986,4,0.874,3,happy
1112,spotify:track:16wAOAZ2OkqoIDN7TpChjR,0.676,0.345,0.506,0,9,0.118,-6.652,0,0.0958,145.842,4,0.497,3,happy
1113,spotify:track:4j5ffIFh7bFT7GZciP1TCy,0.654,0.149,0.63,0,10,0.111,-4.644,1,0.0259,89.991,4,0.43,3,happy
1114,spotify:track:1nInOsHbtotAmEOQhtvnzP,0.562,0.046,0.939,0,0,0.112,-4.282,1,0.0475,116.044,4,0.684,3,happy
1115,spotify:track:3bhvFZ2eJMuWakoDYZdaR5,0.747,0.0475,0.739,0,11,0.213,-3.318,0,0.0733,127.959,4,0.663,3,happy
1116,spotify:track:5JLo6263WmMgxzodjoP3VQ,0.65,0.0909,0.732,0.11,7,0.337,-5.321,1,0.0319,116.992,4,0.648,3,happy
1117,spotify:track:6rjnRocdCULjLF61x2NR5e,0.473,0.0376,0.604,0,7,0.103,-4.034,1,0.0337,123.848,4,0.271,3,happy
1118,spotify:track:6w8ZPYdnGajyfPddTWdthN,0.703,0.0171,0.68,0,9,0.178,-6.118,0,0.0431,97.985,4,0.536,3,happy
1119,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.229,0.653,0,1,0.101,-5.634,1,0.0658,106.966,4,0.412,3,happy
1120,spotify:track:2cdaVnHtcoI7qaE1ZS5iPX,0.633,0.174,0.869,0,8,0.198,-4.155,1,0.0626,97.994,4,0.428,3,happy
1121,spotify:track:6zLTZHZBoNsU5rwGpQBzXs,0.948,0.0521,0.709,0.00356,11,0.0834,-5.596,1,0.0856,120.075,4,0.474,3,happy
1122,spotify:track:2n1TJruYCSsiWL4wUojeDr,0.589,0.104,0.672,0.000641,6,0.299,-15.17,0,0.0448,128.186,4,0.878,3,happy
1123,spotify:track:0lizgQ7Qw35od7CYaoMBZb,0.525,0.0489,0.621,0,7,0.294,-7.364,1,0.116,191.9,4,0.591,3,happy
1124,spotify:track:44l9nnCVvOQBbWG6tDViKl,0.715,0.162,0.658,0,11,0.0742,-4.304,0,0.106,158.024,4,0.795,3,happy
1125,spotify:track:0Iu5xWN9wtWHp5daIj0Mjb,0.686,0.281,0.731,0.0219,6,0.0964,-6.765,1,0.0428,94.008,4,0.433,3,happy
1126,spotify:track:3nFJbZCHP4d9vduKjJLdBL,0.734,0.125,0.586,0,2,0.0367,-11.866,1,0.129,109.933,4,0.762,3,happy
1127,spotify:track:614OkajfRPH8V0ugNQnduP,0.88,0.0494,0.501,0.0695,2,0.436,-6.774,1,0.062,120.038,4,0.459,3,happy
1128,spotify:track:3BUNigzrbG1jyFS1lRc74Z,0.694,0.263,0.673,0,10,0.0841,-5.848,0,0.0668,94.968,4,0.754,3,happy
1129,spotify:track:5FVbvttjEvQ8r2BgUcJgNg,0.566,0.00691,0.716,0,1,0.37,-5.733,1,0.0424,81.068,4,0.45,3,happy
1130,spotify:track:4s0mGMqnxiJYkFmtiHTxHC,0.485,0.0204,0.756,2.10E-05,7,0.083,-4.065,1,0.0282,119.442,4,0.55,3,happy
1131,spotify:track:1rIKgCH4H52lrvDcz50hS8,0.694,0.132,0.712,0,7,0.211,-3.923,0,0.046,98.023,4,0.799,3,happy
1132,spotify:track:4jjqLgn1p9wX9Cogwu7DRU,0.607,0.11,0.752,0,5,0.425,-8.25,1,0.0536,94.689,4,0.73,3,happy
1133,spotify:track:42ftjU4cTN5UTRksyqBKZJ,0.771,0.147,0.76,0,4,0.053,-5.459,0,0.0514,119,4,0.881,3,happy
1134,spotify:track:6kTk6AOcnPguvs1nQ4vUWZ,0.529,0.13,0.621,0,11,0.173,-6.018,1,0.0296,97.189,4,0.617,3,happy
1135,spotify:track:5Gj1wG8b12VQdEd3hUuSwo,0.715,0.127,0.635,0,7,0.0862,-6.591,1,0.0791,112.887,4,0.39,3,happy
1136,spotify:track:0PoenMYy97KdY4pMN3jnjy,0.681,0.535,0.848,0,1,0.109,-2.647,1,0.0409,113.983,4,0.604,3,happy
1137,spotify:track:672c0D151qVsLSbwsYe3bo,0.762,0.299,0.621,2.11E-06,10,0.0743,-7.673,1,0.0742,74.094,4,0.714,3,happy
1138,spotify:track:4An0hbjs1THl9cQprYrN6G,0.547,0.382,0.722,0,1,0.049,-6.593,0,0.0389,112.424,4,0.654,3,happy
1139,spotify:track:6lbHdRNNrEqh7O7FXxqtlo,0.516,0.163,0.716,1.72E-06,1,0.327,-4.763,0,0.0416,90.012,4,0.733,3,happy
1140,spotify:track:5OSKhv2UWoy8aqQ2tkaTHd,0.949,0.0721,0.613,0,10,0.0706,-9.185,1,0.0389,119.01,4,0.965,3,happy
1141,spotify:track:1wwmkKWOk330VnN9IroMOI,0.683,0.164,0.659,0,6,0.248,-9.424,1,0.0412,109.952,4,0.919,3,happy
1142,spotify:track:2ZPU9HYEMNfTiWUtYeWFTN,0.708,0.142,0.708,0,1,0.0394,-8.502,1,0.0434,102.012,4,0.894,3,happy
1143,spotify:track:5sCrcqn74sRGARWDwI4llo,0.688,0.0668,0.819,0,1,0.14,-5.728,1,0.0315,107.986,4,0.958,3,happy
1144,spotify:track:3rxNuBoZ8GNLwTrtJMuY66,0.86,0.261,0.578,3.31E-06,9,0.0817,-8.668,1,0.0459,100.975,4,0.422,3,happy
1145,spotify:track:2aoiMd5FGyG5NfVDdiwjuM,0.632,0.225,0.681,0,9,0.109,-3.68,1,0.0523,134.915,4,0.368,3,happy
1146,spotify:track:4aGVpNl4csfQ2W1i4Ao40q,0.451,0.373,0.73,4.40E-06,9,0.439,-9.828,1,0.0483,210.654,4,0.879,3,happy
1147,spotify:track:4fINc8dnfcz7AdhFYVA4i7,0.668,0.0165,0.718,0,1,0.104,-4.736,0,0.0605,91.993,4,0.345,3,happy
1148,spotify:track:29fRTIKsJhLUJoldM89GZS,0.768,0.00838,0.678,0,2,0.0596,-5.604,1,0.0505,85.025,4,0.706,3,happy
1149,spotify:track:67csrS6po7IyXfwds4azjr,0.346,0.571,0.716,0,0,0.189,-10.001,1,0.0735,184.499,4,0.904,3,happy
1150,spotify:track:0pobQmvHou3syiOi6DRqiC,0.801,0.285,0.538,3.16E-06,5,0.112,-9.578,1,0.131,115.942,4,0.46,3,happy
1151,spotify:track:55h7vJchibLdUkxdlX3fK7,0.874,0.0412,0.692,7.24E-05,5,0.324,-5.28,0,0.0431,116.017,4,0.937,3,happy
1152,spotify:track:0wG4gampO24nC7VKm5pxjg,0.496,0.0622,0.857,0,0,0.0495,-3.313,1,0.0649,167.144,4,0.619,3,happy
1153,spotify:track:0yIywEquxORnu1dR0WYsdN,0.729,0.00939,0.868,0,3,0.283,-3.319,1,0.0609,124.957,4,0.632,3,happy
1154,spotify:track:5Lf9rCqReE9Ri4tZvLRLuy,0.623,0.0426,0.89,0,9,0.153,-4.783,1,0.0394,117,4,0.824,3,happy
1155,spotify:track:4XJgkeu052kEf1AIfXDlHQ,0.481,0.00255,0.662,0,3,0.0622,-3.957,1,0.0311,156.2,4,0.764,3,happy
1156,spotify:track:3w3y8KPTfNeOKPiqUTakBh,0.726,0.049,0.698,0,5,0.309,-4.165,1,0.0431,143.994,4,0.867,3,happy
1157,spotify:track:7gY8FAYu5zuOzmPBlOec3L,0.643,0.0112,0.852,0,11,0.0749,-3.763,1,0.0427,134.024,4,0.863,3,happy
1158,spotify:track:4Oz9NAlujs00kYGL4WTUNw,0.61,0.00221,0.789,0,1,0.122,-5.485,0,0.0378,92.021,4,0.57,3,happy
1159,spotify:track:1KBVCk98Cq4g9QyYeyFKu9,0.805,0.768,0.513,0,11,0.098,-7.221,1,0.0524,112.016,4,0.62,3,happy
1160,spotify:track:4OafepJy2teCjYJbvFE60J,0.568,0.0211,0.656,1.37E-05,8,0.213,-5.413,1,0.0433,100.049,4,0.364,3,happy
1161,spotify:track:4t2FIqZJORKZGSKg30SShr,0.816,0.0732,0.636,2.81E-05,10,0.118,-6.95,0,0.101,100.923,4,0.499,3,happy
1162,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.818,0.034,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,3,happy
1163,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,0.722,0.0111,0.758,0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,3,happy
1164,spotify:track:2Foc5Q5nqNiosCNqttzHof,0.794,0.0426,0.811,1.07E-06,6,0.101,-8.966,0,0.038,116.047,4,0.862,3,happy
1165,spotify:track:0AOxRuT8DONTdVAs4JRrVY,0.719,0.113,0.845,0.0311,11,0.18,-5.368,0,0.051,125.024,4,0.806,3,happy
1166,spotify:track:3BPoSr2pO34Aan6alFfVto,0.785,0.0149,0.744,0.00666,3,0.0661,-4.249,0,0.0369,126.018,4,0.833,3,happy
1167,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,0.527,0.0166,0.835,0,6,0.249,-5.298,1,0.0433,125.983,4,0.654,3,happy
1168,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,0.824,0.0362,0.733,0,1,0.325,-5.474,1,0.0613,97.972,4,0.395,3,happy
1169,spotify:track:2J4P46vCFm1rPkNkp9pZWX,0.79,0.0342,0.729,9.31E-05,9,0.0411,-3.843,1,0.334,159.989,4,0.904,3,happy
1170,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,0.601,0.0945,0.724,1.68E-06,6,0.12,-4.856,1,0.0486,102.061,4,0.508,3,happy
1171,spotify:track:4IA82QQCoPtGN9xDHflcZA,0.62,0.229,0.712,3.42E-06,9,0.056,-6.434,1,0.1,170.234,4,0.83,3,happy
1172,spotify:track:5kUmEacJio9FXs0zASc3lU,0.425,0.000209,0.774,3.84E-05,9,0.169,-3.695,1,0.112,179.998,4,0.209,3,happy
1173,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,0.689,0.0702,0.678,0,5,0.0889,-4.287,0,0.119,145.883,4,0.335,3,happy
1174,spotify:track:3MFa9idQuY4iJLWsZl3tIQ,0.653,0.13,0.652,1.58E-05,7,0.202,-9.304,0,0.0427,115.388,4,0.846,3,happy
1175,spotify:track:0ZXdzaT1k688dkpNeEgQiV,0.499,0.124,0.898,7.20E-06,8,0.0832,-4.181,0,0.124,120.04,4,0.618,3,happy
1176,spotify:track:4CbrNGvwVjneG8Nk9YQqMR,0.731,0.125,0.626,0,11,0.183,-6.919,1,0.0805,82.488,4,0.862,3,happy
1177,spotify:track:7eQHxigpuDJjCG50JyzU8v,0.7,0.385,0.613,0,11,0.0887,-4.041,1,0.0408,88.084,4,0.42,3,happy
1178,spotify:track:4cVkhxyTttjqEtXtBqsefl,0.842,0.383,0.671,1.91E-05,6,0.168,-5.681,0,0.235,97.993,4,0.619,3,happy
1179,spotify:track:0zzVTGyRrWpQu8Fr28NRAv,0.743,0.0172,0.837,0,1,0.0743,-5.025,0,0.0649,103.072,4,0.263,3,happy
1180,spotify:track:5InWRmnfgjVwQWoXHNBATu,0.696,0.0662,0.893,0,9,0.473,-2.963,1,0.076,97.954,4,0.573,3,happy
1181,spotify:track:1gv4xPanImH17bKZ9rOveR,0.7,0.0048,0.709,0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,3,happy
1182,spotify:track:1QNqrsNQ1JVLEwncov3lEY,0.457,0.00144,0.823,0,9,0.108,-4.76,1,0.311,192.205,4,0.578,3,happy
1183,spotify:track:6yARPLK0PV4heEyh7pVMGz,0.667,0.000354,0.922,0,5,0.0867,-4.645,1,0.0353,130.01,4,0.761,3,happy
1184,spotify:track:5yDL13y5giogKs2fSNf7sj,0.722,0.0319,0.851,0,7,0.108,-3.873,0,0.0639,126.885,4,0.452,3,happy
1185,spotify:track:3aKNGl01j8n9RZY7XHWPMz,0.736,0.0144,0.843,0,1,0.0952,-5.654,1,0.0511,131.049,4,0.693,3,happy
1186,spotify:track:6JY1IdkZGeIcPegKxjSKeb,0.662,0.00206,0.739,0.0603,9,0.113,-5.354,0,0.0322,130.999,4,0.382,3,happy
1187,spotify:track:2z4U9d5OAA4YLNXoCgioxo,0.578,0.00472,0.926,0.0127,6,0.14,-3.689,0,0.0548,149.976,4,0.877,3,happy
1188,spotify:track:09BvvHet0SXvdZKAyUzIWk,0.65,0.0131,0.961,0,9,0.0725,-3.208,1,0.0392,108.992,4,0.943,3,happy
1189,spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7,0.601,0.000704,0.843,5.27E-05,0,0.0681,-4.87,1,0.0593,128.002,4,0.534,3,happy
1190,spotify:track:27tNWlhdAryQY04Gb2ZhUI,0.671,0.00492,0.771,7.28E-06,7,0.354,-4.821,0,0.0316,90.003,4,0.436,3,happy
1191,spotify:track:0ieIynqWmGLgsNpMMxhGDU,0.682,0.0329,0.806,0,9,0.0757,-3.626,1,0.182,89.995,4,0.577,3,happy
1192,spotify:track:2zuJWRAUUhZLhKWjj0pVkN,0.523,0.000378,0.939,0.000519,7,0.612,-5.585,1,0.0301,141.993,4,0.589,3,happy
1193,spotify:track:1V6gIisPpYqgFeWbMLI0bA,0.504,0.0738,0.785,0,8,0.239,-4.802,1,0.104,173.968,4,0.502,3,happy
1194,spotify:track:3sP3c86WFjOzHHnbhhZcLA,0.651,0.23,0.695,0,6,0.144,-3.218,1,0.0487,123.008,4,0.569,3,happy
1195,spotify:track:55dt0NxRCgNctRv9cqKGeB,0.544,0.0192,0.788,0,6,0.0906,-5.429,1,0.0351,123.985,4,0.349,3,happy
1196,spotify:track:7I8EGPtqTwlC0UlCAkpYtP,0.717,0.118,0.856,0,4,0.274,-4.68,1,0.0565,89.982,4,0.645,3,happy
1197,spotify:track:4Dm32oO01YpIubCHaAtKkN,0.526,0.0014,0.882,0,9,0.144,-4.006,1,0.0509,144.982,4,0.424,3,happy
1198,spotify:track:0qt5f5EL92o8Snzopsv0en,0.705,0.456,0.78,0.00152,7,0.115,-6.267,1,0.0805,142.028,4,0.457,3,happy
1199,spotify:track:1BxXN8mBcTPhtuFLXD2dwH,0.43,0.696,0.436,0,2,0.112,-5.336,1,0.0299,120.18,4,0.45,3,happy
